transaction_id,customer_id,transaction_amount,transaction_type,account_age,num_previous_frauds,merchant_risk_score,fraud_flag
5774,4609,9571.052683193922,Online,1,1,0.8083933674309952,0
5775,3929,4867.412353078701,Wire Transfer,14,3,0.4095021148209308,0
5776,1721,3164.8553146772297,Online,6,2,0.7318154108201073,0
5777,2804,3404.981295682617,ATM,14,2,0.7833410500367094,0
5778,1323,127.35148327906865,Online,19,2,0.6784138542920488,0
5779,4194,1232.2868264479641,In-Store,6,2,0.6235440002450005,0
5780,4104,447.64954511531846,In-Store,6,4,0.5455093179095241,0
5781,1654,2440.1689642285314,Online,11,1,0.45366107832659186,0
5782,1144,655.8767729192589,Wire Transfer,11,0,0.23452097987199552,0
5783,3821,3317.851500642461,In-Store,17,4,0.9755817993349353,0
5784,4588,1270.0338570663869,ATM,9,3,0.6777262523795513,0
5785,2696,9180.011265625248,Wire Transfer,14,4,0.27483143471485416,0
5786,3357,9384.455267998757,Online,6,4,0.8528367892327453,0
5787,1143,6038.529972508236,ATM,4,3,0.8401946356577616,0
5788,1941,8056.822645397934,Online,7,0,0.7776825264342567,0
5789,3711,6775.340750754886,Wire Transfer,10,1,0.20411833891634734,0
5790,1892,8112.97780840976,In-Store,7,4,0.11611529946238455,0
5791,3564,6401.673956865055,In-Store,5,3,0.7374022908559832,0
5792,1194,4307.634780968767,In-Store,4,3,0.2840530418138709,1
5793,4554,8738.807028044903,In-Store,15,0,0.8566671436968571,0
5794,2660,4386.283231985069,ATM,4,4,0.7054542350562728,0
5795,4546,3968.162768646469,ATM,15,3,0.436965844379539,0
5796,2611,6247.587590219516,Wire Transfer,7,0,0.5387586787026936,0
5797,1817,9379.938690760517,Wire Transfer,6,0,0.5524645699518979,0
5798,4240,4427.6063844107575,Wire Transfer,4,3,0.44103101710116577,0
5799,3776,5753.6982618001775,Online,19,3,0.26143486630241464,0
5800,4254,4928.403871873805,In-Store,2,4,0.9949100784413525,0
5801,4920,9098.231750206038,In-Store,15,4,0.7742966420875743,0
5802,2136,6770.682573065019,Wire Transfer,2,1,0.24077391681053736,0
5803,2299,4201.697889589709,Wire Transfer,13,3,0.1311117092537903,0
5804,3523,6072.957437313216,ATM,14,2,0.4098976186232294,0
5805,4249,1569.0313803671972,In-Store,9,2,0.5990034276067991,0
5806,2660,3426.019429611963,In-Store,16,1,0.9441459270451527,0
5807,2314,7364.450353751714,In-Store,9,3,0.21915867194090838,0
5808,1433,5628.317401226915,ATM,17,0,0.4962031740777194,0
5809,4534,3149.58539101968,Wire Transfer,3,2,0.2607594248593256,0
5810,1416,3629.3560759576367,ATM,5,4,0.16275964913101063,0
5811,2858,8099.72967323204,Wire Transfer,12,2,0.6412022480287481,0
5812,1710,5413.421199471515,Wire Transfer,5,3,0.19342119960073784,0
5813,1137,2395.1728434452125,Wire Transfer,14,2,0.7481707552759211,0
5814,4560,2975.161057435139,Wire Transfer,17,1,0.598161383952253,0
5815,2753,4684.156276914766,In-Store,5,4,0.3092689572935944,0
5816,3856,7630.747302149776,ATM,13,1,0.8150434378940159,0
5817,4239,9974.429883275945,In-Store,15,0,0.729650869457005,0
5818,3181,1865.747089595889,Online,17,0,0.663658013480937,0
5819,2184,7551.740934257285,In-Store,10,0,0.2924688078145432,0
5820,3831,6176.022963980405,Wire Transfer,16,0,0.7358719507471145,0
5821,3839,5316.6182373308675,Wire Transfer,16,3,0.5865631441666885,0
5822,2783,9664.905956126742,Wire Transfer,17,3,0.5808673774221557,0
5823,1733,3234.307962001683,In-Store,7,3,0.20757233674282644,0
5824,2851,1778.0126494043793,Wire Transfer,11,1,0.22162126943866378,0
5825,3424,8777.195607002719,Online,14,1,0.1290705543662409,0
5826,2353,696.2023476450194,In-Store,12,2,0.3209381839463594,0
5827,1394,8173.025549139162,In-Store,9,4,0.5440651401965452,0
5828,2195,5896.467571134513,Online,7,1,0.4230897966870597,1
5829,3517,1648.3988783434015,In-Store,14,2,0.7416061723771871,0
5830,3818,2281.347961351107,Wire Transfer,16,0,0.466756334871003,0
5831,4493,1566.8475207448985,Wire Transfer,10,0,0.1839179414180539,0
5832,4327,7186.202033121781,Online,5,1,0.7521533348539657,0
5833,4751,1481.6384663677404,Online,19,3,0.2657372171111745,0
5834,3028,6816.895040121037,In-Store,7,2,0.3835221545321046,0
5835,2143,1290.2214496814374,In-Store,8,4,0.5505568287138832,0
5836,3066,8024.643232821225,In-Store,10,2,0.5987475662885413,0
5837,1807,9195.712883639237,Wire Transfer,3,3,0.3654691452141394,0
5838,4892,5597.527162211412,Online,14,3,0.5146409181664877,0
5839,1246,9662.178531799109,Wire Transfer,3,1,0.16003330459600404,0
5840,2228,3909.899226222772,Online,15,3,0.24407097569988867,0
5841,4491,2453.578530763421,ATM,10,3,0.639135750988499,0
5842,4138,1781.194593551377,Online,7,4,0.10412094958646617,0
5843,1341,4794.843841330209,ATM,19,3,0.2655613970834295,0
5844,3392,1316.1615474006617,Online,10,0,0.665512877661796,0
5845,2939,8759.148378463577,Wire Transfer,14,3,0.30902948719962625,0
5846,3971,7849.807518966307,In-Store,8,0,0.8361347742511913,0
5847,4768,5625.562859583184,In-Store,1,4,0.45327252746688684,0
5848,3434,7217.415070491192,In-Store,6,1,0.7427519224649756,0
5849,1341,509.403126900903,ATM,15,0,0.8965632880211036,1
5850,1107,2043.1427070534166,In-Store,5,1,0.5033912241004053,0
5851,3724,6215.906809370377,Wire Transfer,14,1,0.7075192071319556,0
5852,1632,4779.920422011056,Wire Transfer,9,0,0.8590596551688028,0
5853,1997,6050.18356980483,Online,6,2,0.3216997285892634,0
5854,2425,898.8007378762868,In-Store,1,3,0.8966994719796301,0
5855,1595,6527.701355466346,Wire Transfer,19,4,0.8742742873278843,0
5856,2325,8038.126407826317,In-Store,15,1,0.15438918376095495,0
5857,2796,5467.289078146574,Online,2,2,0.5239444372078644,0
5858,2130,3580.4961167237834,ATM,19,1,0.20003619277558868,0
5859,4706,1754.7320905712359,Wire Transfer,17,2,0.8975390634032335,0
5860,1584,2660.8969084528503,Wire Transfer,11,4,0.3156716181468251,0
5861,3524,5230.103210851262,In-Store,18,2,0.43387934992171384,0
5862,3384,2562.6231165251497,ATM,14,4,0.9441754163393368,0
5863,4531,7781.675918416222,Wire Transfer,19,3,0.6058636960017312,0
5864,3360,1326.0928504481933,ATM,9,2,0.9343649024838421,0
5865,2177,5169.078418316141,In-Store,11,1,0.5154283023008299,0
5866,2824,4964.702151203836,Online,11,3,0.9845005996525621,0
5867,1608,1397.5337106855886,Wire Transfer,4,1,0.9597340728278002,0
5868,2827,9949.925931841793,ATM,18,1,0.11810678757138943,0
5869,2372,8233.122520771694,Online,12,3,0.4655465800016707,0
5870,3837,3871.4593271623985,ATM,9,3,0.9549576091191367,0
5871,2789,6852.216324219395,In-Store,5,4,0.8328300823097715,0
5872,3641,7168.646182387554,Online,1,2,0.29079755569962384,0
5873,4600,6514.9741914772485,Wire Transfer,9,4,0.8964242164321626,0
5874,3347,4330.514622265313,Wire Transfer,7,0,0.28142469103522666,0
5875,3739,8852.262202946788,Online,1,0,0.9425662076848573,0
5876,1727,7717.798303463451,ATM,17,4,0.17474147092683706,0
5877,2557,5424.7793426561875,Online,3,4,0.9516988535880163,0
5878,1235,35.602227177393836,In-Store,1,2,0.1740988181136896,0
5879,1964,2241.508640884506,Wire Transfer,13,3,0.3050833985414342,0
5880,3944,5093.168761376816,Online,12,0,0.6095489852578272,0
5881,1210,8990.301277641809,Wire Transfer,17,3,0.2692299527967116,1
5882,1285,6289.923231761329,Online,8,1,0.4503191670428873,0
5883,3470,4184.444355451829,ATM,15,1,0.2520368952527075,0
5884,2742,488.64062578094416,Wire Transfer,17,3,0.6020024301345116,0
5885,1493,5976.829470394878,Online,2,1,0.6498348223163186,0
5886,2017,3514.0143552715963,Online,10,0,0.2984094446161206,0
5887,4490,5378.39070901449,In-Store,1,0,0.36240751266709736,0
5888,3884,7666.752567174111,Wire Transfer,13,1,0.7643032474392654,0
5889,3814,8039.366146957128,Online,12,0,0.17793284671317314,0
5890,2989,8644.13961209306,In-Store,15,1,0.5076127125706686,0
5891,3392,6364.1057961072665,Online,10,2,0.3610695428329723,0
5892,1522,9057.122770365182,Wire Transfer,2,2,0.4711093084113991,0
5893,1818,6909.373817730439,Online,15,3,0.8518953551096046,0
5894,3366,7841.301789736128,Wire Transfer,10,1,0.9811877522430056,0
5895,2365,6857.967401898849,Wire Transfer,2,2,0.2623522164214114,0
5896,4450,8719.919499492029,In-Store,13,2,0.15500261168239246,0
5897,4617,2236.669920030763,Online,10,0,0.2772480160346791,0
5898,2656,7601.271892856272,Wire Transfer,17,3,0.885302481594526,0
5899,4819,1180.393864964008,Online,16,3,0.8915145063814417,0
5900,4064,929.0203585197227,ATM,15,2,0.35806873553298557,0
5901,3742,4921.310311338627,ATM,12,2,0.3968745493055691,0
5902,1589,3009.369187317976,Online,9,3,0.6975895521741179,0
5903,1634,5637.9484917744685,In-Store,12,0,0.4075872583269099,0
5904,2811,6780.561838017245,ATM,12,4,0.9136660074060882,0
5905,1207,2273.3633771565446,Wire Transfer,19,0,0.8209556258676912,0
5906,3233,7002.261319051543,Online,17,4,0.42203280065131243,0
5907,1976,9954.636325399319,Wire Transfer,16,3,0.9750577547825279,0
5908,3064,7601.94665677113,Wire Transfer,10,3,0.7704378522300812,0
5909,2313,1746.1271537120656,ATM,10,3,0.7815697466679848,0
5910,1253,6340.617287710881,Wire Transfer,2,1,0.9643132402156316,0
5911,1970,104.75285323979152,Online,1,1,0.4876026840758577,0
5912,1610,4702.484421707818,In-Store,16,1,0.1372725565376937,0
5913,3493,5337.730592752002,ATM,10,3,0.991863119143002,0
5914,4043,9724.051754380425,ATM,15,2,0.9417570551203593,0
5915,2479,7374.681750502917,Online,15,3,0.9695493339835198,0
5916,2170,7062.542916949787,In-Store,6,4,0.526487734462204,0
5917,1883,5328.7220441517975,In-Store,17,0,0.24811180445972014,0
5918,4185,5136.628381946244,Wire Transfer,13,4,0.27623210819176514,0
5919,4168,9920.906984626083,In-Store,1,0,0.5259334797347848,0
5920,4453,222.46728313979017,Online,18,4,0.7078487498274153,0
5921,2399,3039.026999545639,In-Store,2,0,0.5186295829872886,0
5922,4030,1346.5003952764282,In-Store,3,2,0.45513013108072287,0
5923,1505,3156.569604749786,Wire Transfer,11,0,0.967142985159616,0
5924,4393,4641.5609795036,Wire Transfer,1,3,0.6829427749086835,0
5925,3375,3425.9043364342865,Online,6,4,0.46662071390144644,0
5926,1348,9627.424094943006,In-Store,16,1,0.7208571414424815,0
5927,4241,6809.073890107459,In-Store,15,2,0.8125820578603791,0
5928,3354,7283.168848945266,ATM,9,4,0.43064421828593313,0
5929,1198,7425.49931358882,In-Store,12,2,0.5275777173393056,0
5930,4248,8993.277648780177,ATM,10,1,0.6776826120798646,0
5931,2147,7682.507885586839,Wire Transfer,7,1,0.6738313018773373,0
5932,2180,171.88604458443572,Wire Transfer,10,1,0.25794280971299244,0
5933,3654,2621.3435003677255,Wire Transfer,7,1,0.5472710524960502,0
5934,4357,9891.15281265714,ATM,6,1,0.33321029270093605,0
5935,1610,6524.723621334385,ATM,13,3,0.9222327761900493,0
5936,1920,690.4961384357596,ATM,11,0,0.5468231839633166,0
5937,2902,4671.715646559416,In-Store,8,1,0.7899342833193906,0
5938,4952,9808.536257276757,Wire Transfer,5,4,0.13971361116125108,0
5939,3282,9928.453036677674,ATM,3,4,0.4434487038243238,0
5940,2725,4330.143729588916,Wire Transfer,4,1,0.2429126093214241,0
5941,2317,8931.599560037568,ATM,4,2,0.45368421797234904,0
5942,1784,5924.003190850074,ATM,9,1,0.8155359020117243,0
5943,3889,5099.199194415896,Wire Transfer,1,3,0.9342229008092339,0
5944,4968,4125.305460815614,In-Store,15,0,0.9246237932743333,0
5945,4089,8922.379097130768,Online,13,4,0.20698443303054057,0
5946,1958,6215.05544158846,ATM,5,1,0.37137467098204213,0
5947,2197,3344.638460519902,Wire Transfer,18,0,0.6943381286361018,0
5948,2426,4924.4050476485445,Wire Transfer,5,0,0.283184860794286,0
5949,3428,4446.352111721811,ATM,11,1,0.146282702445807,0
5950,2841,4517.029634966411,Wire Transfer,3,0,0.9583147063815405,0
5951,4191,3122.981942228571,Online,4,4,0.3965491395298453,0
5952,1767,6333.243270211664,In-Store,7,1,0.47792334821684446,0
5953,3143,531.8515301411096,ATM,4,2,0.3452247574337754,0
5954,4893,8862.771393690253,Wire Transfer,3,1,0.39268098132474627,0
5955,3078,4159.815706410307,Wire Transfer,10,4,0.9676440161025052,0
5956,3144,8010.616060891938,Wire Transfer,11,1,0.2726053566587529,0
5957,2493,7297.623223179078,In-Store,18,1,0.5454387748008572,0
5958,1704,4723.797821178415,Wire Transfer,1,1,0.6743256587760248,0
5959,2768,1995.1185485983563,ATM,9,3,0.30194157534193283,0
5960,2069,5626.494758968809,In-Store,17,3,0.7440694468321304,0
5961,4874,9481.241933340572,In-Store,12,4,0.7142280578755436,0
5962,3283,1865.8669018013225,ATM,1,0,0.9592735683322696,0
5963,4632,2567.5643276406,Wire Transfer,7,1,0.514329139632242,0
5964,3384,9930.124508604713,ATM,14,1,0.4462277484351097,0
5965,3721,8926.784038221618,In-Store,9,3,0.42497936871354447,0
5966,3332,5500.003001497741,Wire Transfer,12,2,0.42788683078697287,0
5967,3181,6950.464466577926,ATM,8,3,0.13387947733004024,0
5968,1768,4436.192691221709,Online,7,0,0.3125984429318394,0
5969,3742,4046.885838938771,In-Store,14,1,0.20803703739584545,0
5970,3586,4437.443533530122,Wire Transfer,2,1,0.892546008454351,0
5971,4723,4150.021366103234,Online,2,4,0.15059453613344698,0
5972,1259,6758.794565137986,ATM,17,2,0.4286810780224015,0
5973,3550,3311.261690897738,Wire Transfer,10,4,0.29747540300770536,0
5974,3639,1716.0562992436,Wire Transfer,5,2,0.6810338141922432,0
5975,2203,7068.609759283692,Online,1,2,0.3937058593340369,0
5976,3943,322.66229518905175,Online,5,2,0.11493772846442152,0
5977,4338,7190.345955675652,In-Store,4,2,0.9044529642991981,0
5978,2587,2639.804517990816,Online,12,4,0.6727989340415,0
5979,4069,1910.626284450904,Wire Transfer,14,1,0.10124140498663867,0
5980,1083,3795.777141763695,Wire Transfer,11,1,0.7117080662131176,0
5981,1409,1183.8246097135236,ATM,4,4,0.29473793003918625,0
5982,2179,3851.0513493773356,In-Store,9,3,0.9672574628130227,0
5983,4561,1032.194004268741,ATM,3,0,0.5003706525423431,0
5984,3375,4840.052444316343,Wire Transfer,3,2,0.30086900306364783,0
5985,2985,1769.9357965859156,ATM,3,4,0.1272239689581629,0
5986,2639,1308.6658863858315,Online,7,2,0.1528551246916042,0
5987,3393,5795.305202364878,ATM,1,2,0.15078730885350586,0
5988,3970,6256.198054002122,Wire Transfer,13,2,0.1283406759067226,0
5989,3144,65.120233148372,Online,4,4,0.5936328030176251,0
5990,3684,3882.8974338820967,Wire Transfer,12,1,0.8619495358353901,0
5991,3230,788.7813395320131,In-Store,8,3,0.4114483094662684,0
5992,4398,7389.058164589868,In-Store,19,3,0.4138653593042102,0
5993,4637,6818.414066114742,Online,6,4,0.1936484236449486,0
5994,1813,506.79403910940977,In-Store,10,0,0.10106639719434671,1
5995,4747,9413.093397732942,In-Store,13,3,0.9565796522765054,0
5996,1895,9600.003913529832,In-Store,3,3,0.5119294538728936,0
5997,1660,3353.369574978698,In-Store,9,2,0.7636503140765932,0
5998,1944,1314.8201042855853,Wire Transfer,10,4,0.8813887771538882,0
5999,3849,1152.2889869773715,Online,13,1,0.20076867562931966,0
6000,3425,8408.79810061839,Online,16,4,0.33636102580949123,0
6001,2110,4597.037262075646,Wire Transfer,8,4,0.5517821952148763,0
6002,4745,104.98932185603789,ATM,11,3,0.36764660696613427,0
6003,3727,9254.267343985555,ATM,2,2,0.1479437379289294,0
6004,2158,5931.445886927368,In-Store,19,4,0.9035753441184328,0
6005,3137,6907.065909248832,Online,2,1,0.3248574608252768,0
6006,3535,8237.30383439853,Online,6,2,0.16550245165125077,0
6007,1819,8187.601219401836,Online,16,2,0.4801009666417292,0
6008,2840,767.2906764781928,ATM,16,1,0.8239602757417697,0
6009,2910,5744.1830073757965,In-Store,7,1,0.2516033624094669,0
6010,4664,6965.483832147244,Online,11,1,0.49320396481718065,0
6011,3910,865.3481737796587,ATM,16,4,0.26697231473895694,0
6012,1742,2231.7850629079344,Wire Transfer,6,2,0.8363059083695341,0
6013,4160,3964.1864405804536,Online,5,2,0.570556533165047,0
6014,2316,8866.385381699843,Wire Transfer,9,0,0.6205361933683633,0
6015,1445,8507.8276544981,Online,3,0,0.7727937106616594,0
6016,4470,7823.2089842333735,ATM,8,0,0.9457330893977252,0
6017,4585,9902.864349762158,ATM,8,4,0.1952190372503498,0
6018,2418,2434.139949417151,Online,17,4,0.8609982124690251,0
6019,3911,4683.469952367525,In-Store,6,1,0.5268058030109355,0
6020,4805,4472.7628932504795,In-Store,12,4,0.6764500560907651,0
6021,2040,6792.584759386488,ATM,6,2,0.8674981418679784,1
6022,3007,8503.031333067906,Wire Transfer,15,2,0.39398676982448577,0
6023,2731,4921.910725239851,Wire Transfer,11,3,0.8825777561197906,0
6024,2655,4920.402612982672,Online,10,3,0.66827584388598,0
6025,4313,6087.094950394784,Wire Transfer,2,4,0.35110950069706093,0
6026,2980,7427.320776632185,Wire Transfer,6,3,0.9278136217293448,0
6027,3733,2020.994846891675,Wire Transfer,19,4,0.15205111162256818,0
6028,2567,9618.976909998844,ATM,17,1,0.631490043504509,0
6029,2810,929.6142714549251,Online,9,1,0.11518067528585686,0
6030,4778,240.76973177946698,Online,2,3,0.17350883522259064,0
6031,2027,3594.326156269944,Online,4,4,0.19015331402779925,0
6032,3328,7017.335025148755,ATM,9,3,0.9048386376814175,0
6033,4016,9780.968892179473,ATM,8,2,0.6028325010408618,0
6034,3580,9328.276953905437,ATM,4,4,0.33401013173666466,0
6035,2494,6887.989598459403,ATM,1,0,0.45157192916596745,0
6036,4309,4371.091738615138,In-Store,11,2,0.8542432659290788,0
6037,1604,5962.0598616190855,Wire Transfer,11,4,0.6131033232574531,0
6038,1477,9686.886348796916,Online,7,3,0.1284657047717305,0
6039,3136,2662.355651013182,ATM,18,3,0.8841047772200735,0
6040,4184,4788.024359967305,Online,8,3,0.584617628358922,0
6041,2756,6932.08789026541,In-Store,15,4,0.2765746622009043,0
6042,1609,112.88583245198222,ATM,10,3,0.7436861580015823,0
6043,1141,3818.801557989128,In-Store,14,4,0.5805025118532668,0
6044,3709,5683.442881423359,ATM,2,4,0.2704056980290501,0
6045,1559,9010.173610389977,Online,10,3,0.6850793134798162,0
6046,3098,9920.056639385744,Wire Transfer,19,1,0.6772640489206837,0
6047,3255,5567.680818214758,In-Store,15,1,0.9592498543921665,0
6048,3570,9446.357071820014,Wire Transfer,2,2,0.3378378808189251,0
6049,2531,1001.6624964860625,In-Store,17,4,0.5935314398580508,0
6050,2293,7015.695541479587,ATM,3,3,0.3889239784346161,0
6051,2286,4011.538100979093,Wire Transfer,4,3,0.36836242067269864,0
6052,1708,7512.224841066053,Online,5,3,0.5550772200329257,0
6053,2209,8678.55821253679,Online,12,1,0.7433736410515872,0
6054,1807,546.7056047417971,Wire Transfer,19,0,0.6443323240546986,0
6055,4292,9355.380701133916,Online,12,4,0.20560184435497142,0
6056,3128,690.8803635270782,Online,5,2,0.9301391820212781,0
6057,4805,7536.449741275757,ATM,15,2,0.7378696444165489,0
6058,1408,700.0068860154978,Wire Transfer,18,2,0.6213939396308452,0
6059,1973,8618.204846737406,Wire Transfer,19,4,0.229811284727604,0
6060,3938,2057.7649331690823,In-Store,3,4,0.2213997699615257,0
6061,3729,4346.362608729428,ATM,2,2,0.36411424691324057,0
6062,1085,9326.882858633979,Online,11,2,0.9307855580363461,0
6063,4627,7922.752613998636,In-Store,14,3,0.23227626504257826,0
6064,2796,7859.894728242634,Wire Transfer,5,0,0.6892000823629691,0
6065,3151,7635.667371013731,In-Store,13,1,0.6803884757516923,0
6066,2307,5698.656547733508,Wire Transfer,8,4,0.18275178939487013,0
6067,1459,9514.786153259682,Online,6,0,0.7366024180322778,0
6068,3787,8318.040910214235,ATM,12,2,0.5285947950754547,0
6069,2723,4408.478091927131,ATM,7,2,0.5506803533852671,0
6070,3508,7428.133896298246,Online,11,2,0.10494175696752896,0
6071,2144,9981.093663967677,In-Store,8,2,0.9071182606856939,0
6072,4732,8711.294664623472,In-Store,9,3,0.6493330160120845,0
6073,4423,22.21768396936942,ATM,4,4,0.6440751913433937,0
6074,4888,7381.482962338694,In-Store,5,2,0.45020514094792785,0
6075,3487,8979.837829230355,Online,4,2,0.7315883376921183,0
6076,1568,3284.248527891562,Wire Transfer,12,4,0.8497247857914653,0
6077,2876,9775.143641720055,In-Store,18,1,0.5455054555136506,0
6078,4260,4018.9806626964173,ATM,15,3,0.5905748581874846,0
6079,3916,4217.557519998014,ATM,8,3,0.28751860653557726,0
6080,1549,1617.1122066295263,Online,11,0,0.4178827883570416,0
6081,2736,974.9798705922723,ATM,14,3,0.5213447486105218,0
6082,3276,5370.591045769382,Online,7,0,0.6951472900044511,0
6083,2409,6031.727443731345,In-Store,16,1,0.9385689103306621,0
6084,2154,3675.296203745085,In-Store,8,4,0.22337158868080378,0
6085,1170,6070.027957946253,In-Store,11,2,0.5761301207762073,0
6086,2353,3952.761816859168,Online,1,0,0.6498663750978578,0
6087,1034,8683.167996553551,ATM,17,3,0.8429479623800293,0
6088,2224,9538.693212863154,Online,7,2,0.8592194675986958,0
6089,2191,5939.471686774734,In-Store,18,1,0.6946191119783147,0
6090,2532,8424.32208524255,In-Store,12,4,0.2751650093833117,0
6091,2916,8538.87757217822,In-Store,5,0,0.8018306297759932,0
6092,4582,7140.489276003662,In-Store,6,3,0.6206948938884203,0
6093,4317,1928.0988729696985,In-Store,2,2,0.9652005106201803,0
6094,2247,1557.8314406213833,Online,12,2,0.9578947073475612,0
6095,3388,9195.647593395748,In-Store,11,2,0.596497007349111,0
6096,3617,2657.9624707727953,Online,4,4,0.9490247045512724,0
6097,2825,2470.845164107165,Online,7,0,0.1231609792573036,0
6098,1536,1669.6260917329987,In-Store,5,4,0.9239541484502143,0
6099,3025,5279.265936322898,In-Store,11,3,0.9681018115714555,0
6100,4511,6773.204909953359,Wire Transfer,16,0,0.981168173303103,0
6101,1543,6764.853083156639,In-Store,10,1,0.8001978276429165,0
6102,2645,2617.916469530724,Online,9,1,0.26259463163162905,0
6103,4684,956.906285894819,ATM,6,4,0.9771919617699915,0
6104,2173,3108.9928674953753,Online,13,4,0.48515970320726676,0
6105,4966,5039.313483049287,In-Store,4,4,0.5241090743428448,0
6106,4928,6128.275554105188,Online,11,1,0.1136134114125347,0
6107,4776,2713.29765237382,ATM,11,1,0.4089951356134073,0
6108,4692,1839.7525302740132,ATM,16,0,0.33143051752062036,0
6109,3403,8417.341298739746,ATM,19,0,0.5048330557797862,0
6110,4860,8580.68005805221,Online,6,4,0.3422663837284459,0
6111,1744,2806.7632748281994,ATM,17,2,0.5025534263403371,0
6112,2999,5605.527327550351,ATM,18,0,0.2328093666166623,0
6113,2019,4403.866356833287,Online,4,1,0.956824325728964,0
6114,1532,1428.2523596546291,In-Store,18,3,0.6977169317037962,0
6115,3420,9406.456420944545,ATM,11,2,0.9896080012277086,0
6116,4483,107.73152858041432,Wire Transfer,12,1,0.10433591435129291,0
6117,4323,1883.8879394332496,Wire Transfer,10,2,0.8522308545811175,0
6118,2938,3462.193567563339,Online,3,3,0.1758438422109732,0
6119,2015,8566.047939273918,ATM,15,4,0.7964593356785064,0
6120,3061,7888.650067487127,Online,18,2,0.9302242064799475,0
6121,3262,5803.041805016524,In-Store,16,3,0.22661132662139277,0
6122,3583,6953.259343641095,Online,7,3,0.9605313386834525,0
6123,2043,3415.706858555781,Online,11,2,0.49263592388551647,0
6124,1927,9406.010046725092,Wire Transfer,10,2,0.4097869751244897,0
6125,2511,277.6050127180402,ATM,9,2,0.8161893199788419,0
6126,2737,1018.2774791283452,Online,18,2,0.86777085570112,0
6127,3483,9256.282784316934,Wire Transfer,13,4,0.8528676047992668,0
6128,2344,9451.06574689632,In-Store,10,1,0.6616200109778008,0
6129,4038,4910.804327178696,Online,12,0,0.36657988050993884,0
6130,4123,5768.843246216146,Online,13,4,0.3488908502155089,0
6131,3404,9026.353172075023,Online,5,2,0.3057899044047526,0
6132,2721,8535.809195815502,In-Store,12,3,0.23182596039571826,0
6133,3766,8620.899279744961,Wire Transfer,4,4,0.45331712221164366,0
6134,3919,3724.138162622193,In-Store,3,0,0.8704434162699948,0
6135,1606,8307.172901778384,Online,14,0,0.9965550946889371,0
6136,4419,702.4129053305688,Wire Transfer,3,4,0.7242352124466775,0
6137,3825,4874.775101627301,Online,2,3,0.24053647131297837,0
6138,1325,2381.695319894176,Wire Transfer,8,3,0.706206746492237,0
6139,3574,367.6198718570209,Online,7,3,0.34782257431122254,0
6140,3734,6175.936474336387,Wire Transfer,2,1,0.745870956781825,0
6141,1218,771.0371306947156,ATM,18,3,0.31265727449913083,1
6142,1521,1210.3907718277394,In-Store,17,0,0.24765849746418056,0
6143,1404,826.6334586290975,Online,14,2,0.6710266690310782,0
6144,2042,9750.725050281248,Wire Transfer,12,2,0.7166361126788928,0
6145,1579,401.9945125261197,Online,18,0,0.2662948387700702,0
6146,1789,2704.866984351337,Wire Transfer,17,3,0.5608072187044446,0
6147,2854,6523.464809438106,In-Store,16,2,0.8925842860840912,0
6148,3341,8235.598300233141,ATM,10,0,0.7163350297020458,0
6149,3062,6085.953207728374,Online,4,3,0.7082922247628793,0
6150,1325,9765.252545977397,Wire Transfer,2,1,0.7511984914793739,0
6151,4697,3383.7050060948914,In-Store,5,2,0.4150197264253428,0
6152,1970,4725.334867751698,ATM,14,3,0.28535121190451196,0
6153,2835,8214.801344838213,In-Store,10,3,0.7601515673003184,0
6154,1157,6820.156955269693,In-Store,8,2,0.8307467944130763,0
6155,4175,2148.5299605651667,Online,1,3,0.9062256467400728,0
6156,2815,4991.690723788379,In-Store,9,4,0.8157150822660872,0
6157,2621,9759.83357429027,Online,5,4,0.41148021292839787,0
6158,4677,8631.601524908467,ATM,9,1,0.52027548153538,0
6159,4757,1926.1159417163685,Online,9,0,0.801918764932348,0
6160,3947,1806.061117455938,In-Store,18,4,0.5838353961319632,0
6161,4825,8285.661228527912,In-Store,5,4,0.6014407791489546,0
6162,2797,1996.9560692837445,Wire Transfer,16,1,0.9482907615898318,0
6163,1805,4533.366037434296,In-Store,2,4,0.9618473481110282,1
6164,2305,1815.7787544454286,Online,4,4,0.7850943037343843,0
6165,3194,156.48199172209695,ATM,18,2,0.8286100400024731,0
6166,1513,8755.2824248731,Wire Transfer,5,1,0.3380304584381062,0
6167,4139,7792.254377319662,ATM,8,3,0.6344349176217816,0
6168,1503,4711.178408597013,In-Store,12,3,0.5301330869677044,0
6169,4140,1604.1942101724562,Wire Transfer,14,0,0.13694327881919777,0
6170,4630,8066.112904981426,Online,17,0,0.8951816771174378,0
6171,2890,3600.0790865526124,In-Store,12,4,0.3661411396855837,0
6172,1412,6622.872119930761,Online,2,4,0.938591020554241,0
6173,2087,3173.777492460144,ATM,4,3,0.6728491777676314,0
6174,3639,4328.5481783925925,Wire Transfer,11,1,0.8317439230838721,0
6175,1765,5359.363574397905,Online,12,2,0.5128922772051565,0
6176,1236,7622.542564388165,Online,19,0,0.26867340812697443,0
6177,1395,8322.36519296635,In-Store,2,4,0.887247688759819,0
6178,3004,4441.0320010813575,Online,10,0,0.8043650320817416,0
6179,2864,2338.0709221391403,Wire Transfer,10,3,0.7790894871343159,0
6180,4210,1544.9567914954512,ATM,2,1,0.29151088721558954,0
6181,2799,3414.0712338212884,ATM,19,3,0.5694826287943681,0
